year,age,males[M],females[M],birth_rate[/y],birth_ratio,male_deathrate[/y],female_deathrate[/y],births[M/y],male_births[M/y],female_births[M/y],male_deaths[M/y],female_deaths[M/y],immigrants[M/y],male_change[pu],female_change[pu]
2021,93.0,0.094057,0.198678,0.0,0.0,0.264022,0.23743,0.0,0.0,0.0,0.024833,0.047172,0.0,11.532,5.804
2021,94.0,0.069826,0.1575,0.0,0.0,0.296526,0.270553,0.0,0.0,0.0,0.020705,0.042612,0.0,14.821,6.942
2021,95.0,0.050778,0.121619,0.0,0.0,0.071016,0.070816,0.0,0.0,0.0,0.003606,0.008613,0.0,19.767,8.411
2021,96.0,0.049382,0.123915,0.0,0.0,0.076445,0.076205,0.0,0.0,0.0,0.003775,0.009443,0.0,21.25,9.07
2021,97.0,0.045607,0.114472,0.0,0.0,0.08275,0.082501,0.0,0.0,0.0,0.003774,0.009444,0.0,22.926,9.736
2021,98.0,0.041833,0.105028,0.0,0.0,0.09024,0.089919,0.0,0.0,0.0,0.003775,0.009444,0.0,24.905,10.521
2021,99.0,0.038058,0.095584,0.0,0.0,0.099191,0.098793,0.0,0.0,0.0,0.003775,0.009443,0.0,27.276,11.462
2021,100.0,0.034283,0.086141,0.0,0.0,0.110113,0.109634,0.0,0.0,0.0,0.003775,0.009444,0.0,30.169,12.609
2021,101.0,0.030508,0.076697,0.0,0.0,0.123705,0.123134,0.0,0.0,0.0,0.003774,0.009444,0.0,33.778,14.038
2021,102.0,0.026734,0.067253,0.0,0.0,0.141206,0.14041,0.0,0.0,0.0,0.003775,0.009443,0.0,38.406,15.869
2021,103.0,0.022959,0.05781,0.0,0.0,0.164424,0.163363,0.0,0.0,0.0,0.003775,0.009444,0.0,44.556,18.298
2021,104.0,0.019184,0.048366,0.0,0.0,0.196779,0.195261,0.0,0.0,0.0,0.003775,0.009444,0.0,53.127,21.676
2021,105.0,0.015409,0.038922,0.0,0.0,0.244987,0.242613,0.0,0.0,0.0,0.003775,0.009443,0.0,65.897,26.692
2021,106.0,0.011634,0.029479,0.0,0.0,0.324394,0.320364,0.0,0.0,0.0,0.003774,0.009444,0.0,86.955,34.922
2021,107.0,0.00786,0.020035,0.0,0.0,0.48028,0.471375,0.0,0.0,0.0,0.003775,0.009444,0.0,128.226,50.913
2021,108.0,0.004085,0.010591,0.0,0.0,0.924113,0.891606,0.0,0.0,0.0,0.003775,0.009443,0.0,245.798,95.42
2021,109.0,0.00031,0.001148,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00031,0.001148,0.0,3226.806,872.08
2022,0.0,1.704824,1.761546,0.0,0.0,0.003049,0.002541,0.0,0.0,0.0,0.005198,0.004476,0.0,1.593,1.576
2022,1.0,1.692437,1.748239,0.0,0.0,0.002531,0.001978,0.0,0.0,0.0,0.004284,0.003458,0.0,1.529,1.625
2022,2.0,1.756858,1.687377,0.0,0.0,0.001976,0.001453,0.0,0.0,0.0,0.003472,0.002452,0.0,1.533,1.553
2022,3.0,1.795202,1.727857,0.0,0.0,0.001388,0.000964,0.0,0.0,0.0,0.002492,0.001666,0.0,1.492,1.516
2022,4.0,1.8708,1.797692,0.0,0.0,0.000769,0.000506,0.0,0.0,0.0,0.001439,0.00091,0.0,1.48,1.503
2022,5.0,1.938447,1.860772,0.0,0.0,0.000122,7.7e-05,0.0,0.0,0.0,0.000236,0.000143,0.0,1.465,1.488
2022,6.0,2.005999,1.922333,0.0,0.0,0.00015,8.9e-05,0.0,0.0,0.0,0.000301,0.000171,0.0,1.477,1.499
2022,7.0,2.034468,1.949487,0.0,0.0,0.000177,0.000101,0.0,0.0,0.0,0.00036,0.000197,0.0,1.492,1.516
2022,8.0,2.033391,1.946003,0.0,0.0,0.000206,0.000112,0.0,0.0,0.0,0.000419,0.000218,0.0,1.475,1.496
2022,9.0,2.055886,1.969296,0.0,0.0,0.000235,0.000122,0.0,0.0,0.0,0.000483,0.00024,0.0,1.478,1.504
2022,10.0,2.067702,1.973903,0.00019940059980000003,0.97,0.000265,0.000132,0.000394,0.0,0.0,0.000548,0.000261,0.0,1.461,1.483
2022,11.0,2.099484,2.005306,0.00045762437654099994,0.97,0.000374,0.000182,0.000918,0.0,0.0,0.000785,0.000365,0.0,1.44,1.462
2022,12.0,2.151663,2.055179,0.000715848153282,0.97,0.000485,0.000229,0.001471,0.001,0.001,0.001044,0.000471,0.0,1.434,1.456
2022,13.0,2.196637,2.098301,0.0009750689330219999,0.97,0.000598,0.000275,0.002046,0.001,0.001,0.001314,0.000577,0.0,1.422,1.441
2022,14.0,2.247036,2.150073,0.0012332927097629999,0.97,0.000712,0.000319,0.002652,0.001,0.001,0.0016,0.000686,0.0,1.445,1.469
2022,15.0,2.246253,2.144243,0.0014915164865039999,0.97,0.000827,0.000361,0.003198,0.002,0.002,0.001858,0.000774,0.0,1.471,1.495
2022,16.0,2.2051,2.102812,0.013685860167273,0.97,0.000972,0.000414,0.028779,0.014,0.015,0.002143,0.000871,0.0,1.451,1.476
2022,17.0,2.20733,2.101894,0.025879206845043003,0.97,0.001118,0.000465,0.054395,0.027,0.028,0.002468,0.000977,0.0,1.441,1.466
2022,18.0,2.241402,2.1335879999999996,0.038072553522812996,0.97,0.001271,0.000517,0.081231,0.04,0.041,0.002849,0.001103,0.037037,1.46,1.483
2022,19.0,2.236141,2.1308789999999997,0.050265900200583004,0.97,0.001424,0.000566,0.107111,0.053,0.054,0.003184,0.001206,0.037037,1.426,1.422
2022,20.0,2.2849199999999996,2.218413,0.062460243881352,0.97,0.001573,0.000612,0.138563,0.068,0.07,0.003594,0.001358,0.037037,1.366,1.369
2022,21.0,2.418869,2.367777,0.067869982153926,0.97,0.001651,0.000653,0.160701,0.079,0.082,0.003994,0.001546,0.037037,1.442,1.463
2022,22.0,2.385372,2.319641,0.073280717429499,0.97,0.001727,0.000695,0.169985,0.084,0.086,0.00412,0.001612,0.037037,1.462,1.478
2022,23.0,2.3298409999999996,2.262555,0.078691452705072,0.97,0.001803,0.000738,0.178044,0.088,0.09,0.004201,0.00167,0.037037,1.488,1.507
2022,24.0,2.251916,2.181745,0.084102187980645,0.97,0.00188,0.000783,0.18349,0.09,0.093,0.004234,0.001708,0.037037,1.481,1.499
2022,25.0,2.2106019999999997,2.1399519999999996,0.08951292325621801,0.97,0.001956,0.000829,0.191553,0.094,0.097,0.004324,0.001774,0.037037,1.455,1.468
2022,26.0,2.2204729999999997,2.155977,0.09046705512626099,0.97,0.002061,0.000888,0.195045,0.096,0.099,0.004576,0.001915,0.037037,1.456,1.462
2022,27.0,2.2263319999999998,2.1752019999999996,0.091422183999303,0.97,0.002163,0.000949,0.198862,0.098,0.101,0.004816,0.002064,0.037037,1.451,1.454
2022,28.0,2.237555,2.2006919999999996,0.092377312872345,0.97,0.002264,0.001011,0.203294,0.1,0.103,0.005066,0.002225,0.037037,1.433,1.434
2022,29.0,2.272468,2.247721,0.093331444742388,0.97,0.002363,0.001074,0.209783,0.103,0.106,0.00537,0.002414,0.037037,1.431,1.429
2022,30.0,2.3001669999999996,2.289463,0.09428657361543,0.97,0.00246,0.001139,0.215866,0.106,0.11,0.005658,0.002608,0.037037,1.409,1.41
2022,31.0,2.3548869999999997,2.348248,0.085713344827029,0.97,0.002556,0.001207,0.201276,0.099,0.102,0.006019,0.002834,0.037037,1.437,1.435
2022,32.0,2.3472929999999996,2.3494319999999997,0.07714011603862798,0.97,0.002648,0.001276,0.181235,0.089,0.092,0.006216,0.002998,0.037037,1.474,1.469
2022,33.0,2.283363,2.296443,0.068566887250227,0.97,0.002738,0.001346,0.15746,0.078,0.08,0.006252,0.003091,0.037037,1.466,1.462
2022,34.0,2.252113,2.2704009999999997,0.059993658461826,0.97,0.002826,0.001418,0.13621,0.067,0.069,0.006364,0.003219,0.037037,1.467,1.464
2022,35.0,2.229071,2.249584,0.05142042967342501,0.97,0.002912,0.001493,0.115675,0.057,0.059,0.006491,0.003359,0.037037,1.439,1.438
2022,36.0,2.25575,2.275232,0.043483288798386,0.97,0.00305,0.001598,0.098935,0.049,0.05,0.00688,0.003636,0.037037,1.471,1.467
2022,37.0,2.225072,2.247892,0.035546147923347,0.97,0.003185,0.001707,0.079904,0.039,0.041,0.007087,0.003837,0.037037,1.484,1.476
2022,38.0,2.184729,2.2146489999999996,0.027610004051306997,0.97,0.003316,0.001818,0.061146,0.03,0.031,0.007245,0.004026,0.037037,1.45,1.438
2022,39.0,2.2076,2.250275,0.019672863176268,0.97,0.003442,0.001932,0.044269,0.022,0.022,0.007599,0.004348,0.037037,1.485,1.474
2022,40.0,2.1711359999999997,2.219972,0.011735722301229,0.97,0.003566,0.002049,0.026053,0.013,0.013,0.007742,0.004549,0.037037,1.46,1.454
2022,41.0,2.183229,2.228735,0.009568237781403,0.97,0.003822,0.002197,0.021325,0.011,0.011,0.008344,0.004897,0.037037,1.49,1.48
2022,42.0,2.147198,2.1951729999999996,0.007399756258578,0.97,0.004079,0.002344,0.016244,0.008,0.008,0.008758,0.005145,0.037037,1.547,1.532
2022,43.0,2.04519,2.0990219999999997,0.005231274735753,0.97,0.004334,0.002491,0.010981,0.005,0.006,0.008864,0.005229,0.037037,1.52,1.502
2022,44.0,2.013904,2.0763589999999996,0.003063790215927,0.97,0.00459,0.002638,0.006362,0.003,0.003,0.009244,0.005477,0.037037,1.541,1.527
2022,45.0,1.947295,2.009154,0.000895308693102,0.97,0.004843,0.002783,0.001799,0.001,0.001,0.009431,0.005591,0.0,1.544,1.53
2022,46.0,1.899176,1.961474,0.000715848153282,0.776,0.005279,0.003034,0.001404,0.001,0.001,0.010026,0.005951,0.0,1.508,1.499
2022,47.0,1.912041,1.969108,0.0005373846164609999,0.582,0.005716,0.003285,0.001058,0.0,0.001,0.010929,0.006469,0.0,1.553,1.534
2022,48.0,1.864767,1.928835,0.000357924076641,0.388,0.006149,0.003534,0.00069,0.0,0.0,0.011466,0.006817,0.0,1.488,1.466
2022,49.0,1.91387,1.990927,0.00017946053982000003,0.194,0.00658,0.003782,0.000357,0.0,0.0,0.012593,0.00753,0.0,1.449,1.436
2022,50.0,1.997177,2.075099,0.0,0.0,0.007013,0.00403,0.0,0.0,0.0,0.014006,0.008363,0.0,1.4,1.391
2022,51.0,2.125642,2.202531,0.0,0.0,0.007732,0.004444,0.0,0.0,0.0,0.016435,0.009788,0.0,1.498,1.487
2022,52.0,2.070052,2.144156,0.0,0.0,0.00845,0.004856,0.0,0.0,0.0,0.017492,0.010412,0.0,1.527,1.506
2022,53.0,1.994039,2.07749,0.0,0.0,0.009169,0.005269,0.0,0.0,0.0,0.018283,0.010946,0.0,1.528,1.508
2022,54.0,1.942073,2.030355,0.0,0.0,0.009887,0.005682,0.0,0.0,0.0,0.019201,0.011536,0.0,1.488,1.467
2022,55.0,1.957324,2.054114,0.0,0.0,0.01061,0.006098,0.0,0.0,0.0,0.020767,0.012526,0.0,1.459,1.438
2022,56.0,2.005842,2.111113,0.0,0.0,0.011634,0.006694,0.0,0.0,0.0,0.023336,0.014132,0.0,1.423,1.398
2022,57.0,2.087956,2.210634,0.0,0.0,0.012655,0.00729,0.0,0.0,0.0,0.026423,0.016116,0.0,1.446,1.42
2022,58.0,2.108877,2.244132,0.0,0.0,0.013678,0.007888,0.0,0.0,0.0,0.028845,0.017702,0.0,1.46,1.435
2022,59.0,2.100487,2.24267,0.0,0.0,0.014704,0.00849,0.0,0.0,0.0,0.030886,0.01904,0.0,1.463,1.436
2022,60.0,2.08767,2.23823,0.0,0.0,0.01573,0.009093,0.0,0.0,0.0,0.032839,0.020352,0.0,1.449,1.419
2022,61.0,2.097166,2.261815,0.0,0.0,0.016897,0.009881,0.0,0.0,0.0,0.035436,0.022349,0.0,1.481,1.449
2022,62.0,2.05549,2.22903,0.0,0.0,0.018051,0.010681,0.0,0.0,0.0,0.037104,0.023808,0.0,1.496,1.458
2022,63.0,2.005975,2.190852,0.0,0.0,0.019196,0.011495,0.0,0.0,0.0,0.038507,0.025184,0.0,1.482,1.443
2022,64.0,1.989517,2.186523,0.0,0.0,0.020326,0.012319,0.0,0.0,0.0,0.040439,0.026936,0.0,1.525,1.48
2022,65.0,1.920422,2.126658,0.0,0.0,0.021444,0.013156,0.0,0.0,0.0,0.041182,0.027978,0.0,1.536,1.489
2022,66.0,1.861124,2.07282,0.0,0.0,0.023427,0.014569,0.0,0.0,0.0,0.043601,0.030199,0.0,1.547,1.495
2022,67.0,1.806307,2.024778,0.0,0.0,0.025372,0.015997,0.0,0.0,0.0,0.04583,0.03239,0.0,1.603,1.538
2022,68.0,1.705855,1.935587,0.0,0.0,0.027291,0.01745,0.0,0.0,0.0,0.046554,0.033776,0.0,1.604,1.539
2022,69.0,1.64091,1.873708,0.0,0.0,0.029197,0.018935,0.0,0.0,0.0,0.04791,0.035479,0.0,1.641,1.57
2022,70.0,1.562721,1.795215,0.0,0.0,0.031068,0.020439,0.0,0.0,0.0,0.048551,0.036692,0.0,1.689,1.606
2022,71.0,1.469864,1.705309,0.0,0.0,0.034737,0.023189,0.0,0.0,0.0,0.051059,0.039544,0.0,1.687,1.6
2022,72.0,1.412849,1.651444,0.0,0.0,0.038336,0.025973,0.0,0.0,0.0,0.054163,0.042893,0.0,1.717,1.621
2022,73.0,1.351653,1.593093,0.0,0.0,0.041897,0.028815,0.0,0.0,0.0,0.05663,0.045905,0.0,1.68,1.588
2022,74.0,1.341356,1.58541,0.0,0.0,0.045452,0.03174,0.0,0.0,0.0,0.060967,0.050321,0.0,1.74,1.638
2022,75.0,1.284536,1.528222,0.0,0.0,0.048947,0.034714,0.0,0.0,0.0,0.062874,0.053051,0.0,2.291,2.125
2022,76.0,0.948173,1.148566,0.0,0.0,0.055164,0.039573,0.0,0.0,0.0,0.052305,0.045452,0.0,2.031,1.848
2022,77.0,0.906363,1.116906,0.0,0.0,0.061337,0.044512,0.0,0.0,0.0,0.055594,0.049716,0.0,2.055,1.861
2022,78.0,0.870903,1.086894,0.0,0.0,0.067467,0.049535,0.0,0.0,0.0,0.058757,0.053839,0.0,2.083,1.867
2022,79.0,0.837408,1.06264,0.0,0.0,0.073544,0.054639,0.0,0.0,0.0,0.061586,0.058062,0.0,2.43,2.149
2022,80.0,0.70049,0.907498,0.0,0.0,0.079561,0.05982,0.0,0.0,0.0,0.055732,0.054287,0.0,2.548,2.202
2022,81.0,0.614389,0.814489,0.0,0.0,0.090996,0.069251,0.0,0.0,0.0,0.055907,0.056404,0.0,2.7,2.284
2022,82.0,0.54343,0.739364,0.0,0.0,0.102362,0.078861,0.0,0.0,0.0,0.055627,0.058307,0.0,2.809,2.35
2022,83.0,0.493149,0.68192,0.0,0.0,0.113627,0.088633,0.0,0.0,0.0,0.056035,0.060441,0.0,3.043,2.482
2022,84.0,0.434982,0.617569,0.0,0.0,0.124745,0.098535,0.0,0.0,0.0,0.054262,0.060852,0.0,3.371,2.671
2022,85.0,0.372628,0.545885,0.0,0.0,0.135741,0.108593,0.0,0.0,0.0,0.050581,0.059279,0.0,3.601,2.771
2022,86.0,0.329418,0.497345,0.0,0.0,0.141294,0.114687,0.0,0.0,0.0,0.046545,0.057039,0.0,3.928,2.925
2022,87.0,0.290633,0.453183,0.0,0.0,0.146776,0.120903,0.0,0.0,0.0,0.042658,0.054791,0.0,4.601,3.324
2022,88.0,0.239333,0.384328,0.0,0.0,0.15209,0.127166,0.0,0.0,0.0,0.0364,0.048873,0.0,4.933,3.401
2022,89.0,0.213042,0.355319,0.0,0.0,0.157332,0.133558,0.0,0.0,0.0,0.033518,0.047456,0.0,5.558,3.7
2022,90.0,0.183906,0.31742,0.0,0.0,0.162431,0.140027,0.0,0.0,0.0,0.029872,0.044447,0.0,6.265,3.958
2022,91.0,0.158269,0.286276,0.0,0.0,0.196881,0.172099,0.0,0.0,0.0,0.03116,0.049268,0.0,7.372,4.405
2022,92.0,0.12618,0.241731,0.0,0.0,0.230781,0.204593,0.0,0.0,0.0,0.02912,0.049456,0.0,9.359,5.227
2022,93.0,0.092563,0.188973,0.0,0.0,0.264022,0.23743,0.0,0.0,0.0,0.024439,0.044868,0.0,11.616,5.984
2022,94.0,0.069224,0.151506,0.0,0.0,0.296526,0.270553,0.0,0.0,0.0,0.020527,0.04099,0.0,15.313,7.311
2022,95.0,0.049121,0.114888,0.0,0.0,0.071016,0.070816,0.0,0.0,0.0,0.003488,0.008136,0.0,20.661,9.167
2022,96.0,0.047172,0.113006,0.0,0.0,0.076445,0.076205,0.0,0.0,0.0,0.003606,0.008612,0.0,21.206,8.982
2022,97.0,0.045607,0.114472,0.0,0.0,0.08275,0.082501,0.0,0.0,0.0,0.003774,0.009444,0.0,22.926,9.736
2022,98.0,0.041833,0.105028,0.0,0.0,0.09024,0.089919,0.0,0.0,0.0,0.003775,0.009444,0.0,24.905,10.521
2022,99.0,0.038058,0.095584,0.0,0.0,0.099191,0.098793,0.0,0.0,0.0,0.003775,0.009443,0.0,27.276,11.462
2022,100.0,0.034283,0.086141,0.0,0.0,0.110113,0.109634,0.0,0.0,0.0,0.003775,0.009444,0.0,30.169,12.609
2022,101.0,0.030508,0.076697,0.0,0.0,0.123705,0.123134,0.0,0.0,0.0,0.003774,0.009444,0.0,33.778,14.038
2022,102.0,0.026734,0.067253,0.0,0.0,0.141206,0.14041,0.0,0.0,0.0,0.003775,0.009443,0.0,38.406,15.869
2022,103.0,0.022959,0.05781,0.0,0.0,0.164424,0.163363,0.0,0.0,0.0,0.003775,0.009444,0.0,44.556,18.298
2022,104.0,0.019184,0.048366,0.0,0.0,0.196779,0.195261,0.0,0.0,0.0,0.003775,0.009444,0.0,53.127,21.676
2022,105.0,0.015409,0.038922,0.0,0.0,0.244987,0.242613,0.0,0.0,0.0,0.003775,0.009443,0.0,65.897,26.692
2022,106.0,0.011634,0.029479,0.0,0.0,0.324394,0.320364,0.0,0.0,0.0,0.003774,0.009444,0.0,86.955,34.922
2022,107.0,0.00786,0.020035,0.0,0.0,0.48028,0.471375,0.0,0.0,0.0,0.003775,0.009444,0.0,128.226,50.913
2022,108.0,0.004085,0.010591,0.0,0.0,0.924113,0.891606,0.0,0.0,0.0,0.003775,0.009443,0.0,245.798,95.42
2022,109.0,0.00031,0.001148,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.00031,0.001148,0.0,3226.806,872.08
2023,0.0,1.711802,1.765524,0.0,0.0,0.003049,0.002541,0.0,0.0,0.0,0.005219,0.004486,0.0,1.591,1.57
2023,1.0,1.699626,1.75707,0.0,0.0,0.002531,0.001978,0.0,0.0,0.0,0.004302,0.003475,0.0,1.595,1.577
2023,2.0,1.688153,1.744781,0.0,0.0,0.001976,0.001453,0.0,0.0,0.0,0.003336,0.002535,0.0,1.53,1.627
2023,3.0,1.753386,1.684925,0.0,0.0,0.001388,0.000964,0.0,0.0,0.0,0.002434,0.001624,0.0,1.534,1.554
2023,4.0,1.79271,1.726191,0.0,0.0,0.000769,0.000506,0.0,0.0,0.0,0.001379,0.000873,0.0,1.493,1.516
2023,5.0,1.869361,1.796782,0.0,0.0,0.000122,7.7e-05,0.0,0.0,0.0,0.000228,0.000138,0.0,1.48,1.503
2023,6.0,1.938211,1.860629,0.0,0.0,0.00015,8.9e-05,0.0,0.0,0.0,0.000291,0.000166,0.0,1.465,1.488
2023,7.0,2.005698,1.922162,0.0,0.0,0.000177,0.000101,0.0,0.0,0.0,0.000355,0.000194,0.0,1.477,1.499
2023,8.0,2.034108,1.94929,0.0,0.0,0.000206,0.000112,0.0,0.0,0.0,0.000419,0.000218,0.0,1.492,1.516
2023,9.0,2.032972,1.945785,0.0,0.0,0.000235,0.000122,0.0,0.0,0.0,0.000478,0.000237,0.0,1.475,1.496
2023,10.0,2.055403,1.969056,0.00019920119920020002,0.97,0.000265,0.000132,0.000392,0.0,0.0,0.000545,0.00026,0.0,1.478,1.504
2023,11.0,2.067154,1.973642,0.0004571667521644589,0.97,0.000374,0.000182,0.000902,0.0,0.0,0.000773,0.000359,0.0,1.461,1.483
2023,12.0,2.098699,2.004941,0.000715132305128718,0.97,0.000485,0.000229,0.001434,0.001,0.001,0.001018,0.000459,0.0,1.44,1.462
2023,13.0,2.150619,2.054708,0.0009740938640889779,0.97,0.000598,0.000275,0.002001,0.001,0.001,0.001286,0.000565,0.0,1.434,1.456
2023,14.0,2.195323,2.097724,0.001232059417053237,0.97,0.000712,0.000319,0.002585,0.001,0.001,0.001563,0.000669,0.0,1.422,1.441
2023,15.0,2.245436,2.149387,0.001490024970017496,0.97,0.000827,0.000361,0.003203,0.002,0.002,0.001857,0.000776,0.0,1.445,1.469
2023,16.0,2.244395,2.143469,0.013672174307105727,0.97,0.000972,0.000414,0.029306,0.014,0.015,0.002182,0.000887,0.0,1.471,1.495
2023,17.0,2.202957,2.101941,0.02585332763819796,0.97,0.001118,0.000465,0.054342,0.027,0.028,0.002463,0.000977,0.0,1.451,1.476
2023,18.0,2.2233799999999997,2.1194349999999997,0.038034480969290185,0.97,0.001271,0.000517,0.080612,0.04,0.041,0.002826,0.001096,0.037037,1.438,1.462
2023,19.0,2.257071,2.1510029999999998,0.05021563430038242,0.97,0.001424,0.000566,0.108014,0.053,0.055,0.003214,0.001217,0.037037,1.457,1.479
2023,20.0,2.2514749999999997,2.1481909999999997,0.062397783637470644,0.97,0.001573,0.000612,0.134042,0.066,0.068,0.003542,0.001315,0.037037,1.423,1.419
2023,21.0,2.2998439999999998,2.235573,0.06780211217177208,0.97,0.001651,0.000653,0.151577,0.075,0.077,0.003797,0.00146,0.037037,1.364,1.367
2023,22.0,2.4333929999999997,2.384749,0.0732074367120695,0.97,0.001727,0.000695,0.174581,0.086,0.089,0.004202,0.001657,0.037037,1.439,1.459
2023,23.0,2.3997699999999997,2.336547,0.07861276125236692,0.97,0.001803,0.000738,0.183682,0.09,0.093,0.004327,0.001724,0.037037,1.459,1.475
2023,24.0,2.3441579999999997,2.279403,0.08401808579266436,0.97,0.00188,0.000783,0.191511,0.094,0.097,0.004407,0.001785,0.037037,1.485,1.503
2023,25.0,2.2662,2.198555,0.08942341033296179,0.97,0.001956,0.000829,0.196602,0.097,0.1,0.004433,0.001823,0.037037,1.478,1.495
2023,26.0,2.224796,2.1566959999999997,0.09037658807113473,0.97,0.002061,0.000888,0.194915,0.096,0.099,0.004585,0.001915,0.037037,1.452,1.464
2023,27.0,2.234415,2.17258,0.0913307618153037,0.97,0.002163,0.000949,0.198423,0.098,0.101,0.004833,0.002062,0.037037,1.453,1.459
2023,28.0,2.2400339999999996,2.1916559999999996,0.09228493555947266,0.97,0.002264,0.001011,0.202257,0.1,0.103,0.005071,0.002216,0.037037,1.448,1.45
2023,29.0,2.251007,2.2169849999999998,0.09323811329764561,0.97,0.002363,0.001074,0.206707,0.102,0.105,0.005319,0.002381,0.037037,1.431,1.431
2023,30.0,2.2856159999999996,2.2638249999999998,0.09419228704181457,0.97,0.00246,0.001139,0.213235,0.105,0.108,0.005623,0.002578,0.037037,1.428,1.426
2023,31.0,2.313027,2.305373,0.08562763148220197,0.97,0.002556,0.001207,0.197404,0.097,0.1,0.005912,0.002783,0.037037,1.407,1.408
2023,32.0,2.3673859999999998,2.3639319999999997,0.07706297592258936,0.97,0.002648,0.001276,0.182172,0.09,0.092,0.006269,0.003016,0.037037,1.435,1.432
2023,33.0,2.3595949999999997,2.3649519999999997,0.06849832036297678,0.97,0.002738,0.001346,0.161995,0.08,0.082,0.006461,0.003183,0.037037,1.471,1.465
2023,34.0,2.295629,2.31187,0.05993366480336417,0.97,0.002826,0.001418,0.138559,0.068,0.07,0.006487,0.003278,0.037037,1.463,1.459
2023,35.0,2.264267,2.2857,0.05136900924375158,0.97,0.002912,0.001493,0.117414,0.058,0.06,0.006594,0.003413,0.037037,1.464,1.461
2023,36.0,2.2410979999999996,2.2647429999999997,0.04343980550958761,0.97,0.00305,0.001598,0.09838,0.048,0.05,0.006835,0.003619,0.037037,1.437,1.435
2023,37.0,2.267388,2.290114,0.03551060177542366,0.97,0.003185,0.001707,0.081323,0.04,0.041,0.007222,0.003909,0.037037,1.468,1.464
2023,38.0,2.236503,2.2625729999999997,0.02758239404725569,0.97,0.003316,0.001818,0.062407,0.031,0.032,0.007416,0.004113,0.037037,1.481,1.473
2023,39.0,2.196002,2.229141,0.01965319031309173,0.97,0.003442,0.001932,0.04381,0.022,0.022,0.007559,0.004307,0.037037,1.448,1.435
2023,40.0,2.2185189999999997,2.264445,0.01172398657892777,0.97,0.003566,0.002049,0.026548,0.013,0.013,0.007911,0.00464,0.037037,1.482,1.47
2023,41.0,2.1819119999999996,2.2339409999999997,0.009558669543621596,0.97,0.003822,0.002197,0.021354,0.011,0.011,0.008339,0.004908,0.037037,1.457,1.451
2023,42.0,2.193403,2.242356,0.007392356502319421,0.97,0.004079,0.002344,0.016576,0.008,0.008,0.008947,0.005256,0.037037,1.487,1.477
2023,43.0,2.156958,2.2085459999999997,0.0052260434610172475,0.97,0.004334,0.002491,0.011542,0.006,0.006,0.009348,0.005501,0.037037,1.544,1.529
2023,44.0,2.0548439999999997,2.1123109999999996,0.003060726425711073,0.97,0.00459,0.002638,0.006465,0.003,0.003,0.009432,0.005572,0.037037,1.517,1.499
2023,45.0,2.00466,2.070882,0.000894413384408898,0.97,0.004843,0.002783,0.001852,0.001,0.001,0.009709,0.005763,0.0,1.543,1.528
2023,46.0,1.937864,2.003563,0.000715132305128718,0.776,0.005279,0.003034,0.001433,0.001,0.001,0.01023,0.006079,0.0,1.547,1.531
2023,47.0,1.88915,1.955523,0.0005368472318445389,0.582,0.005716,0.003285,0.00105,0.0,0.001,0.010798,0.006424,0.0,1.511,1.501
2023,48.0,1.901112,1.962639,0.000357566152564359,0.388,0.006149,0.003534,0.000702,0.0,0.001,0.01169,0.006936,0.0,1.556,1.536
2023,49.0,1.853301,1.922018,0.00017928107928018002,0.194,0.00658,0.003782,0.000345,0.0,0.0,0.012195,0.007269,0.0,1.491,1.468
2023,50.0,1.901277,1.983397,0.0,0.0,0.007013,0.00403,0.0,0.0,0.0,0.013334,0.007993,0.0,1.453,1.438
2023,51.0,1.983171,2.066736,0.0,0.0,0.007732,0.004444,0.0,0.0,0.0,0.015334,0.009185,0.0,1.403,1.392
2023,52.0,2.109207,2.192743,0.0,0.0,0.00845,0.004856,0.0,0.0,0.0,0.017823,0.010648,0.0,1.502,1.489
2023,53.0,2.05256,2.133744,0.0,0.0,0.009169,0.005269,0.0,0.0,0.0,0.01882,0.011243,0.0,1.531,1.508
2023,54.0,1.975756,2.066544,0.0,0.0,0.009887,0.005682,0.0,0.0,0.0,0.019534,0.011742,0.0,1.532,1.51
2023,55.0,1.922872,2.018819,0.0,0.0,0.01061,0.006098,0.0,0.0,0.0,0.020402,0.012311,0.0,1.493,1.47
2023,56.0,1.936557,2.041588,0.0,0.0,0.011634,0.006694,0.0,0.0,0.0,0.02253,0.013666,0.0,1.464,1.441
2023,57.0,1.982506,2.096981,0.0,0.0,0.012655,0.00729,0.0,0.0,0.0,0.025089,0.015287,0.0,1.428,1.401
2023,58.0,2.061533,2.194518,0.0,0.0,0.013678,0.007888,0.0,0.0,0.0,0.028198,0.01731,0.0,1.452,1.423
2023,59.0,2.080032,2.22643,0.0,0.0,0.014704,0.00849,0.0,0.0,0.0,0.030585,0.018902,0.0,1.466,1.439
2023,60.0,2.069601,2.22363,0.0,0.0,0.01573,0.009093,0.0,0.0,0.0,0.032555,0.020219,0.0,1.47,1.44
2023,61.0,2.054831,2.217878,0.0,0.0,0.016897,0.009881,0.0,0.0,0.0,0.03472,0.021915,0.0,1.457,1.423
2023,62.0,2.06173,2.239466,0.0,0.0,0.018051,0.010681,0.0,0.0,0.0,0.037216,0.02392,0.0,1.49,1.453
